NAME,BRAND,OPENED_ON,CLOSED_ON,ADDRESS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_CODE_2022,COUNTY,CURRENT_QUARTER,CURRENT_QUARTER_START,AGE_QUARTERS,CLOSED_NEXT_QUARTER
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2022Q2,2022-04-01,10,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2022Q3,2022-07-01,11,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2022Q4,2022-10-01,12,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2023Q1,2023-01-01,13,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2023Q2,2023-04-01,14,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2023Q3,2023-07-01,15,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2023Q4,2023-10-01,16,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2024Q1,2024-01-01,17,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2024Q2,2024-04-01,18,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2024Q3,2024-07-01,19,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2024Q4,2024-10-01,20,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2025Q1,2025-01-01,21,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2025Q2,2025-04-01,22,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2025Q3,2025-07-01,23,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2025Q4,2025-10-01,24,0
Domino's Pizza,Domino's Pizza,2019-12-01,,3300 Orchard Rd,41.687105,-88.379573,722513,722513,Kendall County,2026Q1,2026-01-01,25,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2021Q2,2021-04-01,0,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2021Q3,2021-07-01,1,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2021Q4,2021-10-01,2,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2022Q1,2022-01-01,3,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2022Q2,2022-04-01,4,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2022Q3,2022-07-01,5,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2022Q4,2022-10-01,6,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2023Q1,2023-01-01,7,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2023Q2,2023-04-01,8,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2023Q3,2023-07-01,9,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2023Q4,2023-10-01,10,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2024Q1,2024-01-01,11,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2024Q2,2024-04-01,12,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2024Q3,2024-07-01,13,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2024Q4,2024-10-01,14,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2025Q1,2025-01-01,15,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2025Q2,2025-04-01,16,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2025Q3,2025-07-01,17,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2025Q4,2025-10-01,18,0
Interstate Batteries,Interstate Batteries,2021-05-01,,278 E Cruger Rd,40.717898,-89.405633,811111,811111,Tazewell County,2026Q1,2026-01-01,19,0
Farm & Home Supply,Farm & Home Supply,2024-06-01,,1501 Woodlawn Rd,40.156446,-89.39475,444110,444110,Logan County,2024Q2,2024-04-01,0,0
Farm & Home Supply,Farm & Home Supply,2024-06-01,,1501 Woodlawn Rd,40.156446,-89.39475,444110,444110,Logan County,2024Q3,2024-07-01,1,0
Farm & Home Supply,Farm & Home Supply,2024-06-01,,1501 Woodlawn Rd,40.156446,-89.39475,444110,444110,Logan County,2024Q4,2024-10-01,2,0
Farm & Home Supply,Farm & Home Supply,2024-06-01,,1501 Woodlawn Rd,40.156446,-89.39475,444110,444110,Logan County,2025Q1,2025-01-01,3,0
Farm & Home Supply,Farm & Home Supply,2024-06-01,,1501 Woodlawn Rd,40.156446,-89.39475,444110,444110,Logan County,2025Q2,2025-04-01,4,0
Farm & Home Supply,Farm & Home Supply,2024-06-01,,1501 Woodlawn Rd,40.156446,-89.39475,444110,444110,Logan County,2025Q3,2025-07-01,5,0
Farm & Home Supply,Farm & Home Supply,2024-06-01,,1501 Woodlawn Rd,40.156446,-89.39475,444110,444110,Logan County,2025Q4,2025-10-01,6,0
Farm & Home Supply,Farm & Home Supply,2024-06-01,,1501 Woodlawn Rd,40.156446,-89.39475,444110,444110,Logan County,2026Q1,2026-01-01,7,0
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2021Q1,2021-01-01,0,0
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2021Q2,2021-04-01,1,0
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2021Q3,2021-07-01,2,0
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2021Q4,2021-10-01,3,0
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2022Q1,2022-01-01,4,0
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2022Q2,2022-04-01,5,0
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2022Q3,2022-07-01,6,0
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2022Q4,2022-10-01,7,0
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2023Q1,2023-01-01,8,0
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2023Q2,2023-04-01,9,0
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2023Q3,2023-07-01,10,1
PT Solutions Physical Therapy,PT Solutions Physical Therapy,2021-02-01,2023-12-01,3475 S Alpine Rd,42.224303,-89.02965,621340,621340,Winnebago County,2023Q4,2023-10-01,11,0
Village Rx,Health Mart,2025-01-01,,546 Duane St Unit A,41.875758,-88.065255,446110,456110,DuPage County,2025Q1,2025-01-01,0,0
Village Rx,Health Mart,2025-01-01,,546 Duane St Unit A,41.875758,-88.065255,446110,456110,DuPage County,2025Q2,2025-04-01,1,0
Village Rx,Health Mart,2025-01-01,,546 Duane St Unit A,41.875758,-88.065255,446110,456110,DuPage County,2025Q3,2025-07-01,2,0
Village Rx,Health Mart,2025-01-01,,546 Duane St Unit A,41.875758,-88.065255,446110,456110,DuPage County,2025Q4,2025-10-01,3,0
Village Rx,Health Mart,2025-01-01,,546 Duane St Unit A,41.875758,-88.065255,446110,456110,DuPage County,2026Q1,2026-01-01,4,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2022Q1,2022-01-01,0,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2022Q2,2022-04-01,1,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2022Q3,2022-07-01,2,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2022Q4,2022-10-01,3,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2023Q1,2023-01-01,4,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2023Q2,2023-04-01,5,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2023Q3,2023-07-01,6,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2023Q4,2023-10-01,7,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2024Q1,2024-01-01,8,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2024Q2,2024-04-01,9,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2024Q3,2024-07-01,10,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2024Q4,2024-10-01,11,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2025Q1,2025-01-01,12,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2025Q2,2025-04-01,13,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2025Q3,2025-07-01,14,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2025Q4,2025-10-01,15,0
HomeGoods,HomeGoods,2022-03-01,,3340 Shoppers Dr,42.366217,-88.263166,442299,449129,McHenry County,2026Q1,2026-01-01,16,0
Motel 6,Motel 6,2024-02-01,,4850 E State St,42.264142,-89.021949,721110,721110,Winnebago County,2024Q1,2024-01-01,0,0
Motel 6,Motel 6,2024-02-01,,4850 E State St,42.264142,-89.021949,721110,721110,Winnebago County,2024Q2,2024-04-01,1,0
Motel 6,Motel 6,2024-02-01,,4850 E State St,42.264142,-89.021949,721110,721110,Winnebago County,2024Q3,2024-07-01,2,0
Motel 6,Motel 6,2024-02-01,,4850 E State St,42.264142,-89.021949,721110,721110,Winnebago County,2024Q4,2024-10-01,3,0
Motel 6,Motel 6,2024-02-01,,4850 E State St,42.264142,-89.021949,721110,721110,Winnebago County,2025Q1,2025-01-01,4,0
Motel 6,Motel 6,2024-02-01,,4850 E State St,42.264142,-89.021949,721110,721110,Winnebago County,2025Q2,2025-04-01,5,0
Motel 6,Motel 6,2024-02-01,,4850 E State St,42.264142,-89.021949,721110,721110,Winnebago County,2025Q3,2025-07-01,6,0
Motel 6,Motel 6,2024-02-01,,4850 E State St,42.264142,-89.021949,721110,721110,Winnebago County,2025Q4,2025-10-01,7,0
Motel 6,Motel 6,2024-02-01,,4850 E State St,42.264142,-89.021949,721110,721110,Winnebago County,2026Q1,2026-01-01,8,0
Prime Healthcare,Prime Healthcare,2025-03-01,,9711 Skokie Blvd Ste A,42.056545,-87.744794,621111,621111,Cook County,2025Q1,2025-01-01,0,0
Prime Healthcare,Prime Healthcare,2025-03-01,,9711 Skokie Blvd Ste A,42.056545,-87.744794,621111,621111,Cook County,2025Q2,2025-04-01,1,0
Prime Healthcare,Prime Healthcare,2025-03-01,,9711 Skokie Blvd Ste A,42.056545,-87.744794,621111,621111,Cook County,2025Q3,2025-07-01,2,0
Prime Healthcare,Prime Healthcare,2025-03-01,,9711 Skokie Blvd Ste A,42.056545,-87.744794,621111,621111,Cook County,2025Q4,2025-10-01,3,0
Prime Healthcare,Prime Healthcare,2025-03-01,,9711 Skokie Blvd Ste A,42.056545,-87.744794,621111,621111,Cook County,2026Q1,2026-01-01,4,0
Exxon Mobil,Exxon Mobil,2023-08-01,,2755 W 87th St,41.735132,-87.691992,447110,457110,Cook County,2023Q3,2023-07-01,0,0
Exxon Mobil,Exxon Mobil,2023-08-01,,2755 W 87th St,41.735132,-87.691992,447110,457110,Cook County,2023Q4,2023-10-01,1,0
Exxon Mobil,Exxon Mobil,2023-08-01,,2755 W 87th St,41.735132,-87.691992,447110,457110,Cook County,2024Q1,2024-01-01,2,0
Exxon Mobil,Exxon Mobil,2023-08-01,,2755 W 87th St,41.735132,-87.691992,447110,457110,Cook County,2024Q2,2024-04-01,3,0
Exxon Mobil,Exxon Mobil,2023-08-01,,2755 W 87th St,41.735132,-87.691992,447110,457110,Cook County,2024Q3,2024-07-01,4,0
Exxon Mobil,Exxon Mobil,2023-08-01,,2755 W 87th St,41.735132,-87.691992,447110,457110,Cook County,2024Q4,2024-10-01,5,0
Exxon Mobil,Exxon Mobil,2023-08-01,,2755 W 87th St,41.735132,-87.691992,447110,457110,Cook County,2025Q1,2025-01-01,6,0
Exxon Mobil,Exxon Mobil,2023-08-01,,2755 W 87th St,41.735132,-87.691992,447110,457110,Cook County,2025Q2,2025-04-01,7,0
Exxon Mobil,Exxon Mobil,2023-08-01,,2755 W 87th St,41.735132,-87.691992,447110,457110,Cook County,2025Q3,2025-07-01,8,0
Exxon Mobil,Exxon Mobil,2023-08-01,,2755 W 87th St,41.735132,-87.691992,447110,457110,Cook County,2025Q4,2025-10-01,9,0
Exxon Mobil,Exxon Mobil,2023-08-01,,2755 W 87th St,41.735132,-87.691992,447110,457110,Cook County,2026Q1,2026-01-01,10,0
F45 Training,F45 Training,2022-04-01,2023-12-01,954 E Dundee Rd,42.139632,-88.020628,713940,713940,Cook County,2022Q2,2022-04-01,0,0
F45 Training,F45 Training,2022-04-01,2023-12-01,954 E Dundee Rd,42.139632,-88.020628,713940,713940,Cook County,2022Q3,2022-07-01,1,0
F45 Training,F45 Training,2022-04-01,2023-12-01,954 E Dundee Rd,42.139632,-88.020628,713940,713940,Cook County,2022Q4,2022-10-01,2,0
F45 Training,F45 Training,2022-04-01,2023-12-01,954 E Dundee Rd,42.139632,-88.020628,713940,713940,Cook County,2023Q1,2023-01-01,3,0
F45 Training,F45 Training,2022-04-01,2023-12-01,954 E Dundee Rd,42.139632,-88.020628,713940,713940,Cook County,2023Q2,2023-04-01,4,0
F45 Training,F45 Training,2022-04-01,2023-12-01,954 E Dundee Rd,42.139632,-88.020628,713940,713940,Cook County,2023Q3,2023-07-01,5,1
F45 Training,F45 Training,2022-04-01,2023-12-01,954 E Dundee Rd,42.139632,-88.020628,713940,713940,Cook County,2023Q4,2023-10-01,6,0
Warby Parker,Warby Parker,2026-02-01,,414 Commons Dr,41.89331,-88.343893,446130,456130,Kane County,2026Q1,2026-01-01,0,0
Omega Watches,Omega Watches,2025-09-01,,298 Oakbrook Ctr,41.848663,-87.951487,448310,458310,DuPage County,2025Q3,2025-07-01,0,0
Omega Watches,Omega Watches,2025-09-01,,298 Oakbrook Ctr,41.848663,-87.951487,448310,458310,DuPage County,2025Q4,2025-10-01,1,0
Omega Watches,Omega Watches,2025-09-01,,298 Oakbrook Ctr,41.848663,-87.951487,448310,458310,DuPage County,2026Q1,2026-01-01,2,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2022-12-01,5823 S Kedzie Ave,41.787555,-87.702989,517312,517112,Cook County,2020Q3,2020-07-01,0,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2022-12-01,5823 S Kedzie Ave,41.787555,-87.702989,517312,517112,Cook County,2020Q4,2020-10-01,1,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2022-12-01,5823 S Kedzie Ave,41.787555,-87.702989,517312,517112,Cook County,2021Q1,2021-01-01,2,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2022-12-01,5823 S Kedzie Ave,41.787555,-87.702989,517312,517112,Cook County,2021Q2,2021-04-01,3,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2022-12-01,5823 S Kedzie Ave,41.787555,-87.702989,517312,517112,Cook County,2021Q3,2021-07-01,4,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2022-12-01,5823 S Kedzie Ave,41.787555,-87.702989,517312,517112,Cook County,2021Q4,2021-10-01,5,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2022-12-01,5823 S Kedzie Ave,41.787555,-87.702989,517312,517112,Cook County,2022Q1,2022-01-01,6,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2022-12-01,5823 S Kedzie Ave,41.787555,-87.702989,517312,517112,Cook County,2022Q2,2022-04-01,7,0
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2022-12-01,5823 S Kedzie Ave,41.787555,-87.702989,517312,517112,Cook County,2022Q3,2022-07-01,8,1
T-mobile Authorized Retailer,T-Mobile,2020-08-01,2022-12-01,5823 S Kedzie Ave,41.787555,-87.702989,517312,517112,Cook County,2022Q4,2022-10-01,9,0
CD One Price Cleaners,CD One Price Cleaners,2024-10-01,,324 Randall Rd,41.986894,-88.341577,812320,812320,Kane County,2024Q4,2024-10-01,0,0
CD One Price Cleaners,CD One Price Cleaners,2024-10-01,,324 Randall Rd,41.986894,-88.341577,812320,812320,Kane County,2025Q1,2025-01-01,1,0
CD One Price Cleaners,CD One Price Cleaners,2024-10-01,,324 Randall Rd,41.986894,-88.341577,812320,812320,Kane County,2025Q2,2025-04-01,2,0
CD One Price Cleaners,CD One Price Cleaners,2024-10-01,,324 Randall Rd,41.986894,-88.341577,812320,812320,Kane County,2025Q3,2025-07-01,3,0
CD One Price Cleaners,CD One Price Cleaners,2024-10-01,,324 Randall Rd,41.986894,-88.341577,812320,812320,Kane County,2025Q4,2025-10-01,4,0
CD One Price Cleaners,CD One Price Cleaners,2024-10-01,,324 Randall Rd,41.986894,-88.341577,812320,812320,Kane County,2026Q1,2026-01-01,5,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2020Q3,2020-07-01,0,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2020Q4,2020-10-01,1,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2021Q1,2021-01-01,2,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2021Q2,2021-04-01,3,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2021Q3,2021-07-01,4,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2021Q4,2021-10-01,5,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2022Q1,2022-01-01,6,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2022Q2,2022-04-01,7,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2022Q3,2022-07-01,8,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2022Q4,2022-10-01,9,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2023Q1,2023-01-01,10,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2023Q2,2023-04-01,11,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2023Q3,2023-07-01,12,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2023Q4,2023-10-01,13,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2024Q1,2024-01-01,14,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2024Q2,2024-04-01,15,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2024Q3,2024-07-01,16,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2024Q4,2024-10-01,17,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2025Q1,2025-01-01,18,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2025Q2,2025-04-01,19,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2025Q3,2025-07-01,20,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2025Q4,2025-10-01,21,0
Starbucks,Starbucks,2020-08-01,,2575 W Golf Rd,42.045109,-88.143146,722515,722515,Cook County,2026Q1,2026-01-01,22,0
Dave’s Hot Chicken,Dave’s Hot Chicken,2024-12-01,,169 W Ontario St,41.892999,-87.633921,722513,722513,Cook County,2024Q4,2024-10-01,0,0
